Shipment ID,Sales Person,Product,Country,Date,Amount,Boxes,Order Status
S0002-37401,SP25,P11,G2,3-Dec-24,2670.75,223,Delivered
S0002-37403,SP01,P08,G5,4-Dec-24,904.5,114,Delivered
S0002-37404,SP01,P21,G2,4-Dec-24,2605.5,237,Cancelled
S0002-37405,SP01,P11,G4,4-Dec-24,3584.25,299,Delivered
S0002-37409,SP01,P16,G4,4-Dec-24,3498.75,167,Delivered
S0002-37414,SP02,P19,G6,4-Dec-24,3224.25,125,Delivered
S0002-37416,SP03,P18,G1,4-Dec-24,6786,243,Delivered
S0002-37419,SP04,P19,G2,4-Dec-24,9477,395,Delivered
S0002-37422,SP04,P02,G5,4-Dec-24,5188.5,226,Delivered
S0002-37427,SP05,P04,G4,4-Dec-24,1824.75,141,Delivered
S0002-37432,SP05,P22,G1,4-Dec-24,4972.5,192,Delivered
S0002-37435,SP06,P04,G1,4-Dec-24,6693.75,558,Delivered
S0002-37439,SP06,P05,G2,4-Dec-24,3442.5,203,Delivered
S0002-37440,SP06,P14,G4,4-Dec-24,8622,345,Delivered
S0002-37444,SP06,P19,G4,4-Dec-24,846,33,Delivered
S0002-37446,SP06,P22,G5,4-Dec-24,7389,296,Delivered
S0002-37450,SP06,P12,G6,4-Dec-24,2274.75,85,Delivered
S0002-37453,SP06,P08,G1,4-Dec-24,2306.25,385,Delivered
S0002-37455,SP07,P16,G4,4-Dec-24,9463.5,474,Cancelled
S0002-37458,SP07,P16,G5,4-Dec-24,7643.25,383,Delivered
S0002-37459,SP07,P17,G5,4-Dec-24,2952,119,Delivered
S0002-37464,SP08,P01,G3,4-Dec-24,803.25,74,Delivered
S0002-37466,SP08,P05,G1,4-Dec-24,2144.25,113,Delivered
S0002-37467,SP08,P14,G6,4-Dec-24,465.75,20,Delivered
S0002-37472,SP08,P16,G2,4-Dec-24,1800,95,Delivered
S0002-37477,SP08,P22,G5,4-Dec-24,1599.75,64,Delivered
S0002-37479,SP08,P12,G2,4-Dec-24,3343.5,120,Delivered
S0002-37480,SP08,P21,G6,4-Dec-24,7247.25,604,Delivered
S0002-37485,SP08,P09,G4,4-Dec-24,9414,1177,Delivered
S0002-37489,SP09,P07,G1,4-Dec-24,839.25,45,Delivered
S0002-37490,SP09,P01,G6,4-Dec-24,6282,786,Delivered
S0002-37493,SP09,P21,G5,4-Dec-24,5073.75,363,Delivered
S0002-37494,SP09,P15,G5,4-Dec-24,355.5,20,Delivered
S0002-37499,SP09,P15,G1,4-Dec-24,3741.75,250,Delivered
S0002-37504,SP11,P21,G1,4-Dec-24,1163.25,97,Delivered
S0002-37508,SP11,P08,G1,4-Dec-24,6873.75,1146,Delivered
S0002-37512,SP11,P01,G5,4-Dec-24,758.25,69,Delivered
S0002-37513,SP11,P06,G5,4-Dec-24,4216.5,325,Cancelled
S0002-37518,SP11,P09,G5,4-Dec-24,6867,859,Cancelled
S0002-37519,SP11,P06,G4,4-Dec-24,5942.25,397,Delivered
S0002-37522,SP11,P19,G4,4-Dec-24,5672.25,237,Delivered
S0002-37526,SP13,P14,G4,4-Dec-24,2837.25,114,Delivered
S0002-37527,SP14,P16,G1,4-Dec-24,8100,427,Delivered
S0002-37529,SP14,P03,G2,4-Dec-24,4457.25,298,Delivered
S0002-37533,SP14,P17,G1,4-Dec-24,5427,209,Delivered
S0002-37536,SP14,P15,G5,4-Dec-24,6381,376,Delivered
S0002-37539,SP14,P11,G4,4-Dec-24,733.5,53,Delivered
S0002-37544,SP14,P05,G4,4-Dec-24,4608,256,Delivered
S0002-37546,SP14,P17,G5,4-Dec-24,2832.75,109,Delivered
S0002-37551,SP15,P05,G5,4-Dec-24,6576.75,366,Delivered
S0002-37555,SP15,P15,G4,4-Dec-24,625.5,42,Delivered
S0002-37556,SP15,P05,G1,4-Dec-24,6675.75,418,Delivered
S0002-37561,SP15,P08,G5,4-Dec-24,12678.75,1585,Delivered
S0002-37564,SP15,P18,G5,4-Dec-24,4320,160,Delivered
S0002-37565,SP16,P09,G5,4-Dec-24,2088,261,Delivered
S0002-37567,SP16,P03,G5,4-Dec-24,245.25,17,Delivered
S0002-37569,SP16,P03,G4,4-Dec-24,2376,140,Delivered
S0002-37570,SP18,P13,G2,4-Dec-24,7816.5,711,Delivered
S0002-37571,SP18,P09,G4,4-Dec-24,11445.75,1431,Delivered
S0002-37574,SP19,P14,G3,4-Dec-24,47.25,3,Delivered
S0002-37578,SP19,P19,G6,4-Dec-24,9949.5,433,Delivered
S0002-37580,SP19,P05,G2,4-Dec-24,8228.25,485,Delivered
S0002-37583,SP19,P14,G1,4-Dec-24,8691.75,378,Delivered
S0002-37585,SP20,P15,G3,4-Dec-24,5658.75,354,Delivered
S0002-37588,SP20,P08,G2,4-Dec-24,4223.25,604,Delivered
S0002-37590,SP20,P08,G5,4-Dec-24,8529.75,1706,Delivered
S0002-37593,SP20,P03,G2,4-Dec-24,2025,145,Delivered
S0002-37598,SP21,P08,G1,4-Dec-24,8064,1613,Delivered
S0002-37599,SP21,P19,G1,4-Dec-24,1975.5,80,Delivered
S0002-37600,SP21,P20,G2,4-Dec-24,9137.25,481,Delivered
S0002-37604,SP22,P03,G3,4-Dec-24,6439.5,460,Delivered
S0002-37606,SP22,P14,G4,4-Dec-24,6385.5,256,Delivered
S0002-37609,SP22,P17,G1,4-Dec-24,9240.75,343,Delivered
S0002-37612,SP22,P03,G2,4-Dec-24,1824.75,122,Delivered
S0002-37613,SP22,P20,G5,4-Dec-24,14481,763,Delivered
S0002-37616,SP22,P09,G1,4-Dec-24,6642,1107,Delivered
S0002-37618,SP23,P01,G3,4-Dec-24,814.5,75,Delivered
S0002-37619,SP23,P10,G5,4-Dec-24,3984.75,285,Delivered
S0002-37621,SP23,P20,G1,4-Dec-24,1102.5,59,Delivered
S0002-37625,SP23,P15,G2,4-Dec-24,5496.75,344,Delivered
S0002-37630,SP23,P22,G5,4-Dec-24,6666.75,290,Delivered
S0002-37633,SP24,P19,G1,4-Dec-24,9825.75,410,Delivered
S0002-37634,SP24,P20,G5,4-Dec-24,16060.5,765,Delivered
S0002-37635,SP24,P15,G1,4-Dec-24,1710,101,Delivered
S0002-37637,SP25,P21,G2,4-Dec-24,7312.5,523,Delivered
S0002-37642,SP25,P21,G5,4-Dec-24,2706.75,209,Delivered
S0002-37645,SP25,P05,G2,4-Dec-24,4322.25,271,Delivered
S0002-37647,SP25,P04,G5,4-Dec-24,5535,396,Delivered
S0002-37650,SP25,P16,G3,4-Dec-24,4776.75,239,Delivered
S0002-37654,SP25,P08,G1,4-Dec-24,1534.5,192,Delivered
S0002-37657,SP25,P11,G1,4-Dec-24,2153.25,166,Delivered
S0002-37659,SP25,P04,G2,4-Dec-24,9810,818,Delivered
S0002-37664,SP01,P14,G2,4-Dec-24,4128.75,295,Delivered
S0002-37669,SP01,P06,G2,4-Dec-24,443.25,18,Delivered
S0002-37670,SP01,P05,G1,4-Dec-24,7308,457,Delivered
S0002-37673,SP01,P12,G6,4-Dec-24,8133.75,407,Delivered
S0002-37675,SP01,P07,G2,4-Dec-24,6286.5,420,Delivered
S0002-37680,SP02,P02,G3,4-Dec-24,2396.25,134,Delivered
S0002-37683,SP02,P02,G6,4-Dec-24,6673.5,352,Delivered
S0002-37684,SP03,P13,G6,4-Dec-24,2202.75,245,Delivered
S0002-37687,SP03,P18,G1,4-Dec-24,6925.5,257,Delivered
S0002-37689,SP04,P22,G2,4-Dec-24,4824,268,Delivered
S0002-37694,SP04,P18,G1,4-Dec-24,7168.5,299,Delivered
S0002-37697,SP04,P02,G6,4-Dec-24,1284.75,68,Delivered
S0002-37701,SP04,P14,G1,4-Dec-24,5175,370,Delivered
S0002-37705,SP04,P16,G2,4-Dec-24,603,121,Delivered
S0002-37706,SP04,P19,G1,4-Dec-24,6036.75,242,Delivered
S0002-37711,SP05,P19,G6,4-Dec-24,3003.75,116,Delivered
S0002-37713,SP05,P16,G3,4-Dec-24,2560.5,366,Delivered
S0002-37714,SP05,P12,G1,4-Dec-24,9375.75,427,Delivered
S0002-37716,SP05,P14,G5,4-Dec-24,1935,139,Delivered
S0002-37717,SP05,P04,G1,4-Dec-24,4934.25,705,Delivered
S0002-37718,SP05,P07,G4,4-Dec-24,4470.75,344,Delivered
S0002-37723,SP05,P02,G6,4-Dec-24,6633,332,Delivered
S0002-37728,SP05,P21,G1,4-Dec-24,12444.75,889,Cancelled
S0002-37733,SP05,P18,G5,4-Dec-24,5240.25,195,Delivered
S0002-37736,SP05,P19,G6,4-Dec-24,1570.5,66,Delivered
S0002-37737,SP05,P20,G1,4-Dec-24,4308.75,431,Delivered
S0002-37739,SP06,P01,G5,4-Dec-24,4524.75,378,Delivered
S0002-37741,SP06,P17,G4,4-Dec-24,8867.25,986,Delivered
S0002-37745,SP06,P09,G4,4-Dec-24,2234.25,118,Delivered
S0002-37750,SP06,P18,G1,4-Dec-24,8426.25,313,Delivered
S0002-37751,SP06,P19,G2,4-Dec-24,200.25,9,Delivered
S0002-37756,SP06,P06,G6,4-Dec-24,5429.25,218,Delivered
S0002-37760,SP06,P21,G4,4-Dec-24,2531.25,195,Delivered
S0002-37763,SP06,P12,G1,4-Dec-24,3433.5,172,Delivered
S0002-37768,SP07,P05,G2,4-Dec-24,9828,579,Delivered
S0002-37773,SP07,P01,G4,4-Dec-24,4124.25,413,Delivered
S0002-37775,SP07,P15,G2,4-Dec-24,1521,90,Delivered
S0002-37779,SP07,P22,G4,4-Dec-24,7992,471,Delivered
S0002-37784,SP07,P08,G3,4-Dec-24,1219.5,88,Delivered
S0002-37786,SP08,P11,G2,4-Dec-24,342,27,Delivered
S0002-37789,SP08,P11,G6,4-Dec-24,4662,424,Delivered
S0002-37792,SP08,P04,G4,4-Dec-24,5031,839,Delivered
S0002-37797,SP08,P10,G3,4-Dec-24,6574.5,347,Delivered
S0002-37800,SP08,P13,G4,4-Dec-24,10676.25,1187,Delivered
S0002-37803,SP08,P02,G3,4-Dec-24,774,39,Delivered
S0002-37804,SP08,P09,G4,4-Dec-24,4873.5,271,Delivered
S0002-37806,SP08,P06,G6,4-Dec-24,6268.5,251,Delivered
S0002-37808,SP08,P11,G6,4-Dec-24,2081.25,190,Delivered
S0002-37813,SP08,P03,G2,4-Dec-24,6824.25,360,Delivered
S0002-37815,SP08,P08,G5,4-Dec-24,15023.25,1252,Delivered
S0002-37817,SP08,P15,G6,4-Dec-24,1275.75,86,Delivered
S0002-37821,SP09,P17,G1,4-Dec-24,5742,821,Delivered
S0002-37823,SP09,P18,G2,4-Dec-24,6610.5,276,Delivered
S0002-37825,SP09,P11,G6,4-Dec-24,7310.25,732,Delivered
S0002-37826,SP10,P03,G2,4-Dec-24,4700.25,277,Delivered
S0002-37829,SP10,P10,G3,4-Dec-24,2954.25,156,Delivered
S0002-37830,SP10,P04,G6,4-Dec-24,9936,1104,Delivered
S0002-37834,SP10,P01,G1,4-Dec-24,1080,90,Delivered
S0002-37837,SP10,P15,G6,4-Dec-24,9571.5,532,Delivered
S0002-37838,SP10,P12,G4,4-Dec-24,5496.75,275,Delivered
S0002-37841,SP10,P17,G1,4-Dec-24,13086,1870,Delivered
S0002-37843,SP11,P15,G5,4-Dec-24,353.25,24,Delivered
S0002-37847,SP11,P20,G3,4-Dec-24,3719.25,372,Delivered
S0002-37852,SP11,P17,G6,4-Dec-24,1118.25,187,Delivered
S0002-37853,SP11,P18,G6,4-Dec-24,8064,311,Delivered
S0002-37857,SP11,P19,G6,4-Dec-24,3316.5,139,Delivered
S0002-37861,SP11,P22,G2,4-Dec-24,4050,203,Delivered
S0002-37864,SP11,P20,G3,4-Dec-24,4531.5,349,Delivered
S0002-37865,SP12,P14,G5,4-Dec-24,4308.75,270,Delivered
S0002-37870,SP12,P16,G3,4-Dec-24,10084.5,2017,Delivered
S0002-37874,SP12,P21,G1,4-Dec-24,13983.75,874,Delivered
S0002-37877,SP12,P08,G2,4-Dec-24,14712.75,1338,Delivered
S0002-37879,SP12,P06,G6,4-Dec-24,3008.25,108,Delivered
S0002-37880,SP12,P04,G1,4-Dec-24,12357,2060,Delivered
S0002-37885,SP12,P02,G6,4-Dec-24,7897.5,439,Delivered
S0002-37886,SP12,P07,G4,4-Dec-24,4533.75,303,Delivered
S0002-37890,SP12,P13,G6,4-Dec-24,6781.5,848,Delivered
S0002-37895,SP12,P11,G1,4-Dec-24,173.25,14,Delivered
S0002-37897,SP13,P05,G2,4-Dec-24,7902,494,Delivered
S0002-37901,SP13,P09,G6,4-Dec-24,94.5,5,Delivered
S0002-37902,SP14,P03,G6,4-Dec-24,5809.5,364,Delivered
S0002-37906,SP14,P11,G1,4-Dec-24,5584.5,466,Delivered
S0002-37908,SP14,P08,G4,4-Dec-24,9578.25,799,Delivered
S0002-37912,SP14,P17,G2,4-Dec-24,9348.75,1336,Delivered
S0002-37913,SP14,P01,G2,4-Dec-24,420.75,47,Delivered
S0002-37916,SP14,P19,G4,4-Dec-24,5127.75,206,Delivered
S0002-37918,SP15,P21,G5,4-Dec-24,504,36,Delivered
S0002-37920,SP15,P03,G2,4-Dec-24,213.75,12,Delivered
S0002-37924,SP15,P09,G6,4-Dec-24,7814.25,435,Delivered
S0002-37927,SP15,P11,G2,4-Dec-24,231.75,22,Delivered
S0002-37929,SP15,P14,G6,4-Dec-24,1395,100,Delivered
S0002-37931,SP15,P10,G6,4-Dec-24,8055,424,Delivered
S0002-37933,SP15,P08,G2,4-Dec-24,14757.75,1136,Delivered
S0002-37934,SP16,P19,G6,4-Dec-24,3699,148,Cancelled
S0002-37935,SP16,P22,G3,4-Dec-24,1746,88,Delivered
S0002-37939,SP16,P17,G4,4-Dec-24,922.5,103,Delivered
S0002-37944,SP16,P21,G2,4-Dec-24,6867,529,Delivered
S0002-37948,SP16,P21,G2,4-Dec-24,4563,305,Delivered
S0002-37949,SP17,P01,G2,4-Dec-24,1847.25,185,Delivered
S0002-37953,SP17,P12,G6,4-Dec-24,7771.5,371,Delivered
S0002-37955,SP17,P20,G1,4-Dec-24,1680.75,130,Delivered
S0002-37958,SP17,P14,G3,4-Dec-24,9999,667,Delivered
S0002-37960,SP17,P17,G1,4-Dec-24,13214.25,1469,Delivered
S0002-37962,SP17,P08,G3,4-Dec-24,10568.25,961,Delivered
S0002-37967,SP18,P10,G4,4-Dec-24,6097.5,382,Delivered
S0002-37972,SP18,P12,G6,4-Dec-24,3966.75,189,Delivered
S0002-37975,SP18,P03,G5,4-Dec-24,9924.75,621,Delivered
S0002-37979,SP18,P07,G1,4-Dec-24,4088.25,256,Delivered
S0002-37982,SP18,P06,G2,4-Dec-24,751.5,28,Delivered
S0002-37983,SP18,P02,G3,4-Dec-24,4389.75,220,Delivered
S0002-37987,SP19,P11,G1,4-Dec-24,4356,336,Delivered
S0002-37988,SP19,P11,G6,4-Dec-24,2508.75,229,Delivered
S0002-37991,SP19,P03,G6,4-Dec-24,7242.75,453,Delivered
S0002-37996,SP19,P13,G2,4-Dec-24,4680,780,Delivered
S0002-37999,SP19,P22,G4,4-Dec-24,7256.25,382,Delivered
S0002-38004,SP19,P09,G2,4-Dec-24,5445,303,Delivered
S0002-38007,SP19,P22,G5,4-Dec-24,8329.5,490,Delivered
S0002-38011,SP20,P20,G4,4-Dec-24,830.25,84,Delivered
S0002-38016,SP20,P19,G6,4-Dec-24,1782,69,Delivered
S0002-38019,SP20,P07,G4,4-Dec-24,36,3,Delivered
S0002-38023,SP20,P17,G5,4-Dec-24,9713.25,1388,Delivered
S0002-38028,SP20,P17,G6,4-Dec-24,7521.75,836,Delivered
S0002-38031,SP20,P21,G1,4-Dec-24,7902,494,Delivered
S0002-38034,SP20,P15,G4,4-Dec-24,2340,138,Delivered
S0002-38036,SP20,P02,G1,4-Dec-24,3852,203,Cancelled
S0002-38041,SP20,P19,G4,4-Dec-24,13394.25,559,Delivered
S0002-38044,SP20,P08,G4,4-Dec-24,578.25,53,Delivered
S0002-38046,SP20,P15,G4,4-Dec-24,1464.75,87,Delivered
S0002-38048,SP20,P11,G3,4-Dec-24,7501.5,682,Delivered
S0002-38052,SP20,P08,G1,4-Dec-24,1086.75,84,Delivered
S0002-38057,SP21,P15,G1,4-Dec-24,1318.5,83,Delivered
S0002-38061,SP21,P17,G3,4-Dec-24,8910,1114,Delivered
S0002-38062,SP22,P21,G1,4-Dec-24,551.25,35,Delivered
S0002-38066,SP22,P16,G3,4-Dec-24,2801.25,401,Delivered
S0002-38071,SP22,P16,G6,4-Dec-24,2038.5,255,Delivered
S0002-38072,SP23,P14,G1,4-Dec-24,8601.75,574,Delivered
S0002-38075,SP23,P21,G1,4-Dec-24,4140,319,Delivered
S0002-38076,SP23,P20,G5,4-Dec-24,3420,311,Delivered
S0002-38080,SP23,P18,G6,4-Dec-24,8723.25,364,Delivered
S0002-38084,SP23,P05,G1,4-Dec-24,3064.5,192,Delivered
S0002-38089,SP24,P16,G3,4-Dec-24,8923.5,1488,Delivered
S0002-38091,SP24,P02,G2,4-Dec-24,8439.75,422,Delivered
S0002-38094,SP25,P19,G1,4-Dec-24,9848.25,429,Delivered
S0002-38099,SP25,P08,G2,4-Dec-24,816.75,75,Delivered
S0002-38100,SP25,P14,G5,4-Dec-24,3762,269,Delivered
S0002-38103,SP25,P02,G6,4-Dec-24,2682,142,Delivered
S0002-38104,SP25,P09,G4,4-Dec-24,8340.75,439,Delivered
S0002-38109,SP25,P19,G4,4-Dec-24,634.5,28,Delivered
S0002-38110,SP25,P14,G6,4-Dec-24,202.5,14,Delivered
S0002-38111,SP25,P06,G1,4-Dec-24,13686.75,489,Delivered
S0002-38113,SP25,P19,G6,4-Dec-24,213.75,9,Delivered
S0002-38118,SP25,P03,G5,4-Dec-24,3579.75,189,Delivered
S0002-38119,SP25,P21,G1,4-Dec-24,1026,79,Delivered
S0002-38122,SP25,P21,G2,4-Dec-24,4810.5,301,Delivered
S0002-38123,SP25,P12,G2,4-Dec-24,2274.75,104,Delivered
S0002-38128,SP25,P13,G1,4-Dec-24,10422,1489,Delivered
S0002-38130,SP25,P09,G2,4-Dec-24,4909.5,259,Delivered
S0002-38133,SP01,P03,G5,5-Dec-24,3633.75,228,Delivered
S0002-38135,SP01,P08,G1,5-Dec-24,6306.75,1262,Delivered
S0002-38139,SP01,P09,G1,5-Dec-24,3847.5,428,Delivered
S0002-38141,SP01,P15,G2,5-Dec-24,3611.25,201,Delivered
S0002-38146,SP01,P08,G1,5-Dec-24,11517.75,1440,Delivered
S0002-38149,SP01,P08,G1,5-Dec-24,580.5,73,Delivered
S0002-38153,SP01,P02,G1,5-Dec-24,1579.5,76,Delivered
S0002-38158,SP01,P02,G5,5-Dec-24,4380.75,183,Delivered
S0002-38159,SP02,P21,G5,5-Dec-24,5690.25,475,Delivered
S0002-38162,SP02,P03,G4,5-Dec-24,2907,194,Delivered
S0002-38164,SP04,P03,G3,5-Dec-24,6205.5,444,Delivered
S0002-38165,SP04,P13,G1,5-Dec-24,2695.5,208,Delivered
S0002-38169,SP04,P14,G4,5-Dec-24,771.75,31,Delivered
S0002-38171,SP04,P01,G4,5-Dec-24,2594.25,325,Delivered
S0002-38173,SP04,P21,G2,5-Dec-24,6012,463,Delivered
S0002-38176,SP04,P01,G5,5-Dec-24,9452.25,946,Delivered
S0002-38177,SP05,P03,G1,5-Dec-24,4027.5,252,Delivered
S0002-38180,SP05,P05,G5,5-Dec-24,4081.5,227,Delivered
S0002-38181,SP06,P16,G4,5-Dec-24,6520.5,344,Delivered
S0002-38185,SP06,P07,G1,5-Dec-24,6907.5,364,Delivered
S0002-38190,SP06,P07,G6,5-Dec-24,11765.25,589,Delivered
S0002-38193,SP06,P17,G5,5-Dec-24,7060.5,295,Delivered
S0002-38198,SP06,P17,G2,5-Dec-24,924.75,37,Delivered
S0002-38201,SP06,P03,G4,5-Dec-24,9722.25,649,Delivered
S0002-38206,SP06,P07,G5,5-Dec-24,4380.75,220,Delivered
S0002-38208,SP06,P14,G1,5-Dec-24,10532.25,458,Delivered
S0002-38212,SP07,P21,G4,5-Dec-24,3447,266,Delivered
S0002-38216,SP07,P06,G1,5-Dec-24,7301.25,522,Delivered
S0002-38221,SP07,P11,G6,5-Dec-24,3370.5,225,Delivered
S0002-38224,SP07,P04,G2,5-Dec-24,4479.75,374,Delivered
S0002-38226,SP07,P07,G1,5-Dec-24,7256.25,363,Delivered
S0002-38231,SP07,P07,G5,5-Dec-24,3834,202,Delivered
S0002-38234,SP07,P09,G5,5-Dec-24,15648.75,2609,Delivered
S0002-38237,SP07,P15,G4,5-Dec-24,4612.5,257,Delivered
S0002-38240,SP07,P22,G1,5-Dec-24,4736.25,183,Delivered
S0002-38243,SP07,P08,G2,5-Dec-24,3255.75,466,Delivered
S0002-38247,SP07,P20,G6,5-Dec-24,4452.75,213,Delivered
S0002-38250,SP08,P01,G1,5-Dec-24,2016,252,Cancelled
S0002-38251,SP08,P10,G1,5-Dec-24,4315.5,360,Delivered
S0002-38255,SP08,P08,G4,5-Dec-24,12489.75,1785,Delivered
S0002-38256,SP08,P08,G5,5-Dec-24,7544.25,1078,Delivered
S0002-38260,SP08,P20,G5,5-Dec-24,9081,505,Delivered
S0002-38264,SP08,P11,G2,5-Dec-24,267.75,20,Delivered
S0002-38266,SP08,P21,G2,5-Dec-24,4448.25,343,Cancelled
S0002-38271,SP08,P21,G1,5-Dec-24,603,51,Delivered
S0002-38275,SP08,P09,G1,5-Dec-24,11479.5,1435,Delivered
S0002-38276,SP08,P04,G3,5-Dec-24,3703.5,309,Delivered
S0002-38281,SP08,P13,G3,5-Dec-24,852.75,78,Delivered
S0002-38282,SP09,P04,G4,5-Dec-24,8266.5,752,Delivered
S0002-38287,SP09,P20,G4,5-Dec-24,9355.5,468,Cancelled
S0002-38289,SP09,P16,G1,5-Dec-24,8082,385,Delivered
S0002-38290,SP09,P03,G6,5-Dec-24,857.25,54,Delivered
S0002-38293,SP09,P18,G5,5-Dec-24,6041.25,242,Delivered
S0002-38296,SP09,P05,G2,5-Dec-24,7359.75,388,Delivered
S0002-38297,SP09,P15,G5,5-Dec-24,8093.25,540,Delivered
S0002-38298,SP09,P21,G3,5-Dec-24,5071.5,462,Delivered
S0002-38299,SP09,P18,G6,5-Dec-24,11549.25,445,Delivered
S0002-38303,SP09,P21,G3,5-Dec-24,1703.25,132,Delivered
S0002-38306,SP10,P11,G6,5-Dec-24,3030.75,217,Delivered
S0002-38310,SP11,P04,G2,5-Dec-24,1748.25,125,Delivered
S0002-38311,SP11,P19,G2,5-Dec-24,801,31,Delivered
S0002-38316,SP11,P10,G5,5-Dec-24,3379.5,308,Delivered
S0002-38320,SP11,P09,G5,5-Dec-24,4020.75,575,Delivered
S0002-38322,SP11,P14,G5,5-Dec-24,4216.5,184,Delivered
S0002-38323,SP11,P06,G4,5-Dec-24,8707.5,622,Delivered
S0002-38324,SP11,P16,G1,5-Dec-24,8500.5,405,Delivered
S0002-38325,SP11,P11,G1,5-Dec-24,8370,644,Delivered
S0002-38326,SP11,P12,G1,5-Dec-24,231.75,9,Delivered
S0002-38330,SP11,P04,G1,5-Dec-24,2412,201,Delivered
S0002-38332,SP11,P09,G5,5-Dec-24,5559.75,927,Delivered
S0002-38336,SP11,P09,G2,5-Dec-24,10149.75,1269,Delivered
S0002-38340,SP12,P02,G5,5-Dec-24,5393.25,225,Delivered
S0002-38342,SP12,P04,G1,5-Dec-24,6153.75,474,Delivered
S0002-38346,SP13,P22,G4,5-Dec-24,7544.25,291,Delivered
S0002-38350,SP13,P12,G2,5-Dec-24,8592.75,331,Delivered
S0002-38355,SP14,P03,G6,5-Dec-24,5224.5,374,Cancelled
S0002-38358,SP14,P18,G4,5-Dec-24,8725.5,324,Delivered
S0002-38362,SP14,P11,G1,5-Dec-24,3654,305,Delivered
S0002-38366,SP14,P20,G1,5-Dec-24,5820.75,307,Delivered
S0002-38368,SP14,P10,G4,5-Dec-24,5366.25,384,Delivered
S0002-38371,SP14,P21,G4,5-Dec-24,3244.5,271,Delivered
S0002-38376,SP14,P14,G4,5-Dec-24,8865,370,Delivered
S0002-38380,SP14,P07,G1,5-Dec-24,8518.5,474,Delivered
S0002-38381,SP15,P10,G6,5-Dec-24,4689,335,Delivered
S0002-38386,SP15,P22,G2,5-Dec-24,6124.5,256,Delivered
S0002-38389,SP15,P10,G5,5-Dec-24,6039,465,Delivered
S0002-38393,SP15,P03,G1,5-Dec-24,5598,330,Delivered
S0002-38398,SP15,P17,G5,5-Dec-24,659.25,25,Delivered
S0002-38403,SP15,P04,G1,5-Dec-24,13997.25,1077,Delivered
S0002-38407,SP15,P03,G5,5-Dec-24,5357.25,316,Delivered
S0002-38410,SP16,P22,G1,5-Dec-24,3856.5,161,Delivered
S0002-38415,SP16,P06,G2,5-Dec-24,12849.75,857,Delivered
S0002-38420,SP16,P17,G5,5-Dec-24,9724.5,361,Delivered
S0002-38425,SP16,P09,G4,5-Dec-24,573.75,64,Delivered
S0002-38427,SP16,P01,G4,5-Dec-24,1334.25,167,Delivered
S0002-38430,SP16,P05,G1,5-Dec-24,9987.75,555,Delivered
S0002-38432,SP16,P03,G1,5-Dec-24,1941.75,115,Delivered
S0002-38433,SP16,P04,G4,5-Dec-24,10176.75,727,Delivered
S0002-38437,SP17,P05,G4,5-Dec-24,5874.75,368,Delivered
S0002-38439,SP17,P01,G2,5-Dec-24,1073.25,120,Delivered
S0002-38442,SP17,P06,G5,5-Dec-24,153,11,Delivered
S0002-38443,SP17,P03,G3,5-Dec-24,5519.25,345,Delivered
S0002-38447,SP17,P14,G1,5-Dec-24,3064.5,134,Delivered
S0002-38449,SP17,P04,G1,5-Dec-24,8583.75,716,Delivered
S0002-38454,SP17,P05,G2,5-Dec-24,3393,200,Delivered
S0002-38456,SP18,P19,G2,5-Dec-24,9882,396,Delivered
S0002-38458,SP18,P19,G2,5-Dec-24,1840.5,77,Delivered
S0002-38463,SP18,P17,G5,5-Dec-24,6210,259,Delivered
S0002-38465,SP18,P16,G5,5-Dec-24,1116,54,Delivered
S0002-38466,SP18,P09,G4,5-Dec-24,9265.5,1545,Delivered
S0002-38469,SP18,P17,G1,5-Dec-24,2079,77,Delivered
S0002-38472,SP20,P19,G2,5-Dec-24,9400.5,362,Delivered
S0002-38473,SP20,P03,G1,5-Dec-24,5400,386,Delivered
S0002-38478,SP20,P06,G5,5-Dec-24,1246.5,78,Delivered
S0002-38480,SP20,P08,G1,5-Dec-24,8037,1608,Delivered
S0002-38485,SP20,P01,G2,5-Dec-24,8169.75,1022,Delivered
S0002-38486,SP20,P22,G1,5-Dec-24,5843.25,244,Delivered
S0002-38488,SP20,P09,G1,5-Dec-24,4322.25,618,Delivered
S0002-38489,SP20,P16,G5,5-Dec-24,3208.5,169,Delivered
S0002-38490,SP20,P21,G4,5-Dec-24,760.5,59,Delivered
S0002-38493,SP20,P09,G4,5-Dec-24,8298,1038,Delivered
S0002-38496,SP20,P15,G5,5-Dec-24,5991.75,375,Delivered
S0002-38497,SP20,P20,G6,5-Dec-24,2736,137,Delivered
S0002-38498,SP21,P08,G4,5-Dec-24,8048.25,1007,Delivered
S0002-38503,SP21,P04,G1,5-Dec-24,7546.5,581,Delivered
S0002-38507,SP22,P16,G5,5-Dec-24,11281.5,594,Delivered
S0002-38509,SP22,P10,G5,5-Dec-24,6255,447,Delivered
S0002-38510,SP22,P22,G3,5-Dec-24,4221,184,Delivered
S0002-38512,SP22,P22,G4,5-Dec-24,6142.5,268,Delivered
S0002-38517,SP22,P21,G4,5-Dec-24,1496.25,125,Delivered
S0002-38520,SP22,P22,G1,5-Dec-24,6063.75,264,Delivered
S0002-38522,SP22,P08,G2,5-Dec-24,1383.75,173,Delivered
S0002-38527,SP22,P13,G1,5-Dec-24,8736.75,874,Delivered
